Customer ID,City,Age,Cuisine Preference,Veg Nonveg Egg Preference,App Usage Frequency,Time Preference,Course Preference,avg_order_value,avg_order_items,total_orders
100591,Bangalore,18,"[0.06, 0.13, 0.26, 0.21, 0.05, 0.17, 0.12]","[0.09, 0.77, 0.14]",low,"[0.3, 0.08, 0.24, 0.26, 0.12]","[0.21, 0.31, 0.05, 0.05, 0.38]",767.0333333333333,4.566666666666666,30
100592,Chennai,26,"[0.12, 0.23, 0.15, 0.19, 0.12, 0.04, 0.15]","[0.34, 0.62, 0.04]",low,"[0.0, 0.18, 0.08, 0.46, 0.28]","[0.42, 0.17, 0.13, 0.09, 0.19]",931.4615384615385,6.115384615384615,26
100593,Chennai,34,"[0.12, 0.56, 0.11, 0.04, 0.09, 0.02, 0.06]","[0.59, 0.4, 0.01]",low,"[0.0, 0.19, 0.25, 0.46, 0.1]","[0.23, 0.11, 0.32, 0.0, 0.34]",571.8181818181819,4.575757575757576,33
100594,Delhi,56,"[0.24, 0.01, 0.13, 0.31, 0.04, 0.18, 0.09]","[0.47, 0.43, 0.1]",low,"[0.0, 0.31, 0.14, 0.42, 0.13]","[0.28, 0.09, 0.28, 0.03, 0.32]",430.3333333333333,3.0952380952380953,21
100595,Mumbai,28,"[0.08, 0.03, 0.12, 0.34, 0.05, 0.13, 0.25]","[0.7, 0.22, 0.08]",medium,"[0.0, 0.18, 0.25, 0.37, 0.2]","[0.34, 0.33, 0.1, 0.14, 0.09]",662.7692307692307,4.256410256410256,39
100596,Bangalore,41,"[0.06, 0.21, 0.07, 0.15, 0.04, 0.14, 0.33]","[0.58, 0.33, 0.09]",medium,"[0.0, 0.26, 0.26, 0.31, 0.17]","[0.32, 0.25, 0.14, 0.0, 0.29]",959.468085106383,6.404255319148936,47
100597,Delhi,33,"[0.19, 0.03, 0.26, 0.15, 0.14, 0.21, 0.02]","[0.69, 0.28, 0.03]",low,"[0.0, 0.18, 0.19, 0.44, 0.19]","[0.2, 0.11, 0.03, 0.1, 0.56]",678.9,5.833333333333333,30
100598,Bangalore,22,"[0.04, 0.15, 0.13, 0.19, 0.09, 0.09, 0.31]","[0.14, 0.79, 0.07]",medium,"[0.0, 0.2, 0.23, 0.3, 0.27]","[0.31, 0.06, 0.23, 0.05, 0.35]",684.3555555555556,5.0,45
100599,Delhi,31,"[0.36, 0.01, 0.11, 0.12, 0.1, 0.23, 0.07]","[0.22, 0.77, 0.01]",medium,"[0.0, 0.24, 0.04, 0.38, 0.34]","[0.22, 0.25, 0.08, 0.28, 0.17]",497.28205128205127,3.358974358974359,39
100600,Bangalore,21,"[0.09, 0.25, 0.05, 0.05, 0.01, 0.01, 0.54]","[1.0, 0.0, 0.0]",low,"[0.0, 0.36, 0.06, 0.33, 0.25]","[0.19, 0.09, 0.22, 0.24, 0.26]",544.6774193548387,5.419354838709677,31
100601,Delhi,18,"[0.3, 0.01, 0.17, 0.19, 0.01, 0.28, 0.04]","[0.41, 0.52, 0.07]",low,"[0.0, 0.32, 0.2, 0.2, 0.28]","[0.41, 0.21, 0.11, 0.07, 0.2]",900.6206896551724,5.448275862068965,29
100602,Bangalore,36,"[0.09, 0.31, 0.17, 0.1, 0.01, 0.11, 0.21]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.24, 0.14, 0.36, 0.26]","[0.42, 0.09, 0.28, 0.04, 0.17]",745.1282051282051,5.794871794871795,39
100603,Mumbai,31,"[0.06, 0.16, 0.16, 0.11, 0.0, 0.18, 0.33]","[0.27, 0.54, 0.19]",medium,"[0.0, 0.24, 0.16, 0.33, 0.27]","[0.31, 0.15, 0.11, 0.08, 0.35]",698.7894736842105,5.157894736842105,38
100604,Mumbai,69,"[0.35, 0.11, 0.07, 0.1, 0.13, 0.06, 0.18]","[0.57, 0.2, 0.23]",medium,"[0.2, 0.35, 0.05, 0.36, 0.04]","[0.26, 0.2, 0.29, 0.03, 0.22]",569.6,3.725,40
100605,Mumbai,43,"[0.21, 0.14, 0.13, 0.15, 0.19, 0.07, 0.11]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.26, 0.11, 0.54, 0.09]","[0.21, 0.29, 0.25, 0.0, 0.25]",1114.0285714285715,7.6,35
100606,Delhi,44,"[0.64, 0.14, 0.07, 0.11, 0.0, 0.0, 0.04]","[0.75, 0.2, 0.05]",high,"[0.0, 0.07, 0.24, 0.48, 0.21]","[0.15, 0.15, 0.19, 0.11, 0.4]",593.6111111111111,4.533333333333333,90
100607,Chennai,18,"[0.0, 0.36, 0.23, 0.05, 0.08, 0.22, 0.06]","[0.38, 0.54, 0.08]",medium,"[0.0, 0.18, 0.11, 0.58, 0.13]","[0.38, 0.16, 0.07, 0.16, 0.23]",522.4166666666666,4.25,36
100608,Delhi,31,"[0.27, 0.0, 0.3, 0.18, 0.07, 0.1, 0.08]","[0.37, 0.24, 0.39]",low,"[0.0, 0.08, 0.23, 0.43, 0.26]","[0.26, 0.33, 0.17, 0.01, 0.23]",429.0,2.5357142857142856,28
100609,Bangalore,18,"[0.11, 0.17, 0.15, 0.14, 0.08, 0.14, 0.21]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.28, 0.19, 0.29, 0.24]","[0.26, 0.05, 0.06, 0.2, 0.43]",367.4390243902439,3.2439024390243905,41
100610,Bangalore,18,"[0.11, 0.07, 0.16, 0.31, 0.09, 0.02, 0.24]","[0.99, 0.0, 0.01]",medium,"[0.0, 0.45, 0.12, 0.34, 0.09]","[0.11, 0.3, 0.13, 0.15, 0.31]",685.7096774193549,5.096774193548387,31
100611,Bangalore,26,"[0.36, 0.14, 0.06, 0.12, 0.15, 0.07, 0.1]","[0.78, 0.0, 0.22]",low,"[0.0, 0.2, 0.18, 0.55, 0.07]","[0.1, 0.2, 0.3, 0.05, 0.35]",538.5172413793103,3.586206896551724,29
100612,Bangalore,44,"[0.19, 0.15, 0.08, 0.08, 0.09, 0.22, 0.19]","[1.0, 0.0, 0.0]",low,"[0.24, 0.08, 0.03, 0.44, 0.21]","[0.27, 0.21, 0.24, 0.01, 0.27]",559.3913043478261,4.6521739130434785,23
100613,Mumbai,19,"[0.14, 0.05, 0.13, 0.33, 0.04, 0.08, 0.23]","[0.44, 0.49, 0.07]",low,"[0.0, 0.39, 0.1, 0.16, 0.35]","[0.15, 0.18, 0.08, 0.1, 0.49]",635.2105263157895,4.894736842105263,19
100614,Chennai,29,"[0.01, 0.18, 0.2, 0.06, 0.27, 0.14, 0.14]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.25, 0.31, 0.33, 0.11]","[0.3, 0.33, 0.1, 0.01, 0.26]",668.7,4.266666666666667,30
100615,Delhi,19,"[0.56, 0.09, 0.13, 0.02, 0.06, 0.07, 0.07]","[0.91, 0.0, 0.09]",medium,"[0.0, 0.51, 0.06, 0.35, 0.08]","[0.23, 0.22, 0.13, 0.2, 0.22]",928.7297297297297,6.702702702702703,37
100616,Bangalore,52,"[0.17, 0.22, 0.08, 0.08, 0.06, 0.3, 0.09]","[0.1, 0.69, 0.21]",medium,"[0.0, 0.36, 0.09, 0.27, 0.28]","[0.58, 0.04, 0.11, 0.04, 0.23]",974.6129032258065,7.129032258064516,31
100617,Bangalore,55,"[0.12, 0.12, 0.27, 0.21, 0.01, 0.15, 0.12]","[0.58, 0.41, 0.01]",medium,"[0.0, 0.38, 0.34, 0.21, 0.07]","[0.41, 0.3, 0.1, 0.16, 0.03]",902.0392156862745,5.7254901960784315,51
100618,Mumbai,44,"[0.21, 0.08, 0.18, 0.12, 0.04, 0.07, 0.3]","[0.74, 0.0, 0.26]",high,"[0.54, 0.07, 0.04, 0.32, 0.03]","[0.17, 0.12, 0.27, 0.06, 0.38]",684.2394366197183,5.211267605633803,71
100619,Chennai,42,"[0.02, 0.15, 0.27, 0.11, 0.12, 0.17, 0.16]","[0.6, 0.11, 0.29]",medium,"[0.0, 0.32, 0.05, 0.45, 0.18]","[0.2, 0.33, 0.16, 0.01, 0.3]",471.0444444444444,3.088888888888889,45
100620,Chennai,18,"[0.02, 0.21, 0.22, 0.07, 0.14, 0.17, 0.17]","[0.87, 0.07, 0.06]",low,"[0.0, 0.23, 0.1, 0.34, 0.33]","[0.12, 0.26, 0.04, 0.28, 0.3]",621.7333333333333,4.666666666666667,30
100621,Mumbai,32,"[0.42, 0.19, 0.08, 0.13, 0.04, 0.03, 0.11]","[0.28, 0.64, 0.08]",medium,"[0.0, 0.16, 0.14, 0.49, 0.21]","[0.4, 0.12, 0.13, 0.03, 0.32]",857.4848484848485,5.757575757575758,33
100622,Delhi,31,"[0.24, 0.32, 0.16, 0.2, 0.02, 0.01, 0.05]","[0.79, 0.0, 0.21]",medium,"[0.0, 0.14, 0.16, 0.52, 0.18]","[0.26, 0.09, 0.22, 0.08, 0.35]",462.57894736842104,3.8947368421052633,57
100623,Mumbai,21,"[0.19, 0.3, 0.06, 0.18, 0.01, 0.0, 0.26]","[0.5, 0.49, 0.01]",low,"[0.0, 0.3, 0.1, 0.3, 0.3]","[0.44, 0.22, 0.21, 0.06, 0.07]",820.9285714285714,5.428571428571429,28
100624,Chennai,58,"[0.03, 0.18, 0.1, 0.16, 0.19, 0.07, 0.27]","[0.26, 0.71, 0.03]",medium,"[0.0, 0.13, 0.16, 0.47, 0.24]","[0.31, 0.29, 0.01, 0.04, 0.35]",1005.575,6.05,40
100625,Delhi,31,"[0.33, 0.02, 0.22, 0.15, 0.01, 0.11, 0.16]","[0.2, 0.72, 0.08]",low,"[0.0, 0.25, 0.11, 0.36, 0.28]","[0.05, 0.26, 0.05, 0.09, 0.55]",396.5416666666667,2.7916666666666665,24
100626,Delhi,29,"[0.47, 0.07, 0.24, 0.02, 0.02, 0.11, 0.07]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.53, 0.16, 0.26, 0.05]","[0.51, 0.05, 0.24, 0.08, 0.12]",963.5869565217391,6.934782608695652,46
100627,Chennai,18,"[0.06, 0.09, 0.32, 0.14, 0.21, 0.05, 0.13]","[1.0, 0.0, 0.0]",high,"[0.0, 0.44, 0.03, 0.44, 0.09]","[0.3, 0.02, 0.15, 0.18, 0.35]",341.4301075268817,2.989247311827957,93
100628,Mumbai,53,"[0.36, 0.11, 0.07, 0.2, 0.09, 0.04, 0.13]","[0.83, 0.0, 0.17]",medium,"[0.0, 0.42, 0.17, 0.19, 0.22]","[0.56, 0.17, 0.04, 0.18, 0.05]",882.3125,6.15625,32
100629,Delhi,44,"[0.13, 0.11, 0.28, 0.14, 0.08, 0.21, 0.05]","[0.61, 0.0, 0.39]",low,"[0.0, 0.41, 0.12, 0.43, 0.04]","[0.32, 0.08, 0.11, 0.02, 0.47]",910.7916666666666,7.041666666666667,24
100630,Bangalore,28,"[0.12, 0.19, 0.22, 0.21, 0.01, 0.09, 0.16]","[0.27, 0.47, 0.26]",low,"[0.0, 0.36, 0.19, 0.32, 0.13]","[0.31, 0.07, 0.18, 0.19, 0.25]",632.4782608695652,5.391304347826087,23
100631,Chennai,29,"[0.03, 0.38, 0.15, 0.06, 0.24, 0.09, 0.05]","[0.12, 0.63, 0.25]",medium,"[0.3, 0.2, 0.11, 0.28, 0.11]","[0.14, 0.16, 0.05, 0.09, 0.56]",756.4444444444445,6.416666666666667,36
100632,Chennai,36,"[0.23, 0.52, 0.06, 0.02, 0.07, 0.01, 0.09]","[0.7, 0.0, 0.3]",low,"[0.0, 0.13, 0.26, 0.41, 0.2]","[0.27, 0.1, 0.31, 0.15, 0.17]",433.45454545454544,4.0,33
100633,Chennai,38,"[0.08, 0.35, 0.18, 0.1, 0.16, 0.09, 0.04]","[0.52, 0.18, 0.3]",medium,"[0.0, 0.27, 0.17, 0.51, 0.05]","[0.48, 0.09, 0.19, 0.03, 0.21]",614.468085106383,4.638297872340425,47
100634,Delhi,28,"[0.09, 0.02, 0.41, 0.11, 0.1, 0.25, 0.02]","[0.18, 0.57, 0.25]",low,"[0.31, 0.16, 0.04, 0.39, 0.1]","[0.23, 0.21, 0.11, 0.03, 0.42]",793.0277777777778,5.277777777777778,36
100635,Mumbai,18,"[0.42, 0.12, 0.06, 0.14, 0.0, 0.0, 0.26]","[1.0, 0.0, 0.0]",low,"[0.0, 0.14, 0.27, 0.28, 0.31]","[0.12, 0.37, 0.07, 0.17, 0.27]",705.3714285714286,4.771428571428571,35
100636,Mumbai,21,"[0.1, 0.25, 0.15, 0.17, 0.08, 0.09, 0.16]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.39, 0.1, 0.36, 0.15]","[0.2, 0.19, 0.24, 0.15, 0.22]",400.4,3.05,40
100637,Mumbai,25,"[0.13, 0.09, 0.26, 0.24, 0.03, 0.05, 0.2]","[0.32, 0.5, 0.18]",high,"[0.0, 0.47, 0.01, 0.38, 0.14]","[0.21, 0.24, 0.29, 0.0, 0.26]",795.9756097560976,5.109756097560975,82
100638,Delhi,32,"[0.41, 0.2, 0.15, 0.08, 0.08, 0.04, 0.04]","[0.99, 0.0, 0.01]",low,"[0.1, 0.12, 0.24, 0.25, 0.29]","[0.32, 0.11, 0.13, 0.15, 0.29]",867.3055555555555,6.805555555555555,36
100639,Delhi,18,"[0.15, 0.04, 0.37, 0.01, 0.31, 0.08, 0.04]","[0.23, 0.11, 0.66]",medium,"[0.0, 0.19, 0.08, 0.56, 0.17]","[0.08, 0.28, 0.13, 0.09, 0.42]",560.0975609756098,3.658536585365854,41
100640,Mumbai,23,"[0.11, 0.04, 0.11, 0.14, 0.17, 0.15, 0.28]","[0.17, 0.7, 0.13]",medium,"[0.0, 0.19, 0.14, 0.51, 0.16]","[0.15, 0.28, 0.14, 0.1, 0.33]",1110.8484848484848,7.0606060606060606,33
100641,Bangalore,29,"[0.16, 0.17, 0.13, 0.07, 0.0, 0.09, 0.38]","[0.17, 0.76, 0.07]",low,"[0.0, 0.47, 0.21, 0.25, 0.07]","[0.36, 0.17, 0.2, 0.16, 0.11]",596.2380952380952,4.142857142857143,21
100642,Chennai,18,"[0.33, 0.27, 0.22, 0.02, 0.05, 0.03, 0.08]","[0.35, 0.0, 0.65]",low,"[0.0, 0.27, 0.13, 0.42, 0.18]","[0.16, 0.19, 0.38, 0.06, 0.21]",805.5757575757576,5.545454545454546,33
100643,Mumbai,18,"[0.11, 0.13, 0.13, 0.12, 0.08, 0.11, 0.32]","[0.38, 0.26, 0.36]",medium,"[0.0, 0.19, 0.11, 0.44, 0.26]","[0.21, 0.11, 0.21, 0.2, 0.27]",494.9574468085106,4.51063829787234,47
100644,Delhi,37,"[0.19, 0.04, 0.14, 0.12, 0.2, 0.29, 0.02]","[0.43, 0.45, 0.12]",medium,"[0.0, 0.29, 0.12, 0.51, 0.08]","[0.13, 0.32, 0.1, 0.03, 0.42]",830.6,5.6,30
100645,Mumbai,18,"[0.03, 0.27, 0.19, 0.23, 0.05, 0.04, 0.19]","[0.2, 0.73, 0.07]",low,"[0.3, 0.06, 0.09, 0.38, 0.17]","[0.32, 0.24, 0.13, 0.08, 0.23]",517.3783783783783,3.1621621621621623,37
100646,Delhi,45,"[0.09, 0.11, 0.45, 0.09, 0.04, 0.14, 0.08]","[1.0, 0.0, 0.0]",low,"[0.0, 0.45, 0.04, 0.22, 0.29]","[0.62, 0.18, 0.12, 0.04, 0.04]",1011.2592592592592,6.518518518518518,27
100647,Mumbai,31,"[0.04, 0.27, 0.09, 0.14, 0.1, 0.05, 0.31]","[0.63, 0.29, 0.08]",high,"[0.0, 0.31, 0.19, 0.41, 0.09]","[0.14, 0.5, 0.11, 0.16, 0.09]",587.056338028169,3.887323943661972,71
100648,Chennai,18,"[0.04, 0.24, 0.23, 0.07, 0.15, 0.19, 0.08]","[0.17, 0.56, 0.27]",medium,"[0.0, 0.31, 0.02, 0.43, 0.24]","[0.3, 0.14, 0.12, 0.03, 0.41]",752.0888888888888,5.777777777777778,45
100649,Mumbai,55,"[0.29, 0.03, 0.18, 0.24, 0.01, 0.06, 0.19]","[0.99, 0.0, 0.01]",medium,"[0.0, 0.36, 0.13, 0.47, 0.04]","[0.34, 0.13, 0.14, 0.02, 0.37]",536.4651162790698,3.5348837209302326,43
100650,Delhi,18,"[0.27, 0.07, 0.18, 0.08, 0.04, 0.27, 0.09]","[0.63, 0.25, 0.12]",medium,"[0.0, 0.59, 0.01, 0.32, 0.08]","[0.19, 0.33, 0.18, 0.19, 0.11]",602.1891891891892,4.1891891891891895,37
100651,Bangalore,32,"[0.07, 0.34, 0.06, 0.06, 0.08, 0.02, 0.37]","[0.28, 0.64, 0.08]",medium,"[0.0, 0.31, 0.19, 0.45, 0.05]","[0.27, 0.23, 0.07, 0.1, 0.33]",575.4375,3.90625,32
100652,Chennai,18,"[0.07, 0.36, 0.18, 0.13, 0.08, 0.07, 0.11]","[0.75, 0.0, 0.25]",low,"[0.0, 0.32, 0.16, 0.41, 0.11]","[0.18, 0.14, 0.17, 0.33, 0.18]",449.8333333333333,4.25,24
100653,Bangalore,19,"[0.06, 0.27, 0.23, 0.09, 0.12, 0.12, 0.11]","[0.91, 0.0, 0.09]",low,"[0.0, 0.16, 0.22, 0.3, 0.32]","[0.21, 0.19, 0.3, 0.08, 0.22]",705.2083333333334,5.375,24
100654,Delhi,18,"[0.47, 0.14, 0.13, 0.04, 0.07, 0.08, 0.07]","[0.13, 0.84, 0.03]",medium,"[0.0, 0.19, 0.16, 0.37, 0.28]","[0.14, 0.13, 0.16, 0.15, 0.42]",289.078431372549,2.392156862745098,51
100655,Delhi,37,"[0.18, 0.28, 0.46, 0.01, 0.03, 0.01, 0.03]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.14, 0.1, 0.72, 0.04]","[0.17, 0.18, 0.18, 0.12, 0.35]",625.6744186046511,4.534883720930233,43
100656,Chennai,20,"[0.02, 0.27, 0.21, 0.23, 0.1, 0.15, 0.02]","[0.14, 0.84, 0.02]",low,"[0.0, 0.38, 0.15, 0.28, 0.19]","[0.58, 0.08, 0.16, 0.05, 0.13]",715.5294117647059,4.647058823529412,34
100657,Mumbai,44,"[0.03, 0.09, 0.14, 0.23, 0.16, 0.13, 0.22]","[0.15, 0.35, 0.5]",medium,"[0.0, 0.21, 0.31, 0.33, 0.15]","[0.24, 0.26, 0.12, 0.02, 0.36]",803.1304347826087,5.195652173913044,46
100658,Chennai,32,"[0.07, 0.33, 0.31, 0.14, 0.11, 0.02, 0.02]","[0.19, 0.71, 0.1]",medium,"[0.48, 0.06, 0.06, 0.35, 0.05]","[0.36, 0.1, 0.12, 0.21, 0.21]",588.2051282051282,4.743589743589744,39
100659,Bangalore,26,"[0.01, 0.17, 0.09, 0.07, 0.03, 0.36, 0.27]","[0.62, 0.18, 0.2]",low,"[0.0, 0.15, 0.04, 0.51, 0.3]","[0.19, 0.37, 0.03, 0.14, 0.27]",445.03333333333336,3.066666666666667,30
100660,Delhi,30,"[0.18, 0.02, 0.15, 0.03, 0.04, 0.54, 0.04]","[0.09, 0.51, 0.4]",medium,"[0.32, 0.11, 0.11, 0.43, 0.03]","[0.24, 0.16, 0.32, 0.01, 0.27]",816.1777777777778,5.7555555555555555,45
100661,Mumbai,39,"[0.14, 0.1, 0.18, 0.2, 0.15, 0.06, 0.17]","[0.69, 0.31, 0.0]",low,"[0.0, 0.31, 0.13, 0.48, 0.08]","[0.5, 0.12, 0.14, 0.09, 0.15]",719.0,4.5,26
100662,Chennai,28,"[0.27, 0.35, 0.13, 0.07, 0.04, 0.01, 0.13]","[0.35, 0.53, 0.12]",low,"[0.0, 0.66, 0.02, 0.16, 0.16]","[0.33, 0.26, 0.06, 0.22, 0.13]",749.078947368421,5.421052631578948,38
100663,Delhi,20,"[0.27, 0.03, 0.13, 0.22, 0.21, 0.09, 0.05]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.06, 0.17, 0.38, 0.39]","[0.18, 0.21, 0.24, 0.24, 0.13]",675.3653846153846,5.1923076923076925,52
100664,Bangalore,22,"[0.08, 0.49, 0.05, 0.11, 0.05, 0.04, 0.18]","[0.26, 0.56, 0.18]",medium,"[0.0, 0.06, 0.4, 0.45, 0.09]","[0.23, 0.21, 0.31, 0.09, 0.16]",746.2380952380952,5.833333333333333,42
100665,Mumbai,61,"[0.12, 0.19, 0.25, 0.23, 0.01, 0.06, 0.14]","[0.14, 0.62, 0.24]",low,"[0.0, 0.47, 0.05, 0.22, 0.26]","[0.63, 0.02, 0.16, 0.09, 0.1]",945.2272727272727,6.5,22
100666,Mumbai,18,"[0.14, 0.22, 0.09, 0.3, 0.01, 0.03, 0.21]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.21, 0.06, 0.37, 0.36]","[0.14, 0.53, 0.03, 0.07, 0.23]",562.775,3.425,40
100667,Chennai,20,"[0.05, 0.36, 0.08, 0.21, 0.09, 0.06, 0.15]","[0.58, 0.28, 0.14]",high,"[0.0, 0.3, 0.17, 0.45, 0.08]","[0.33, 0.23, 0.15, 0.15, 0.14]",688.7126436781609,4.931034482758621,87
100668,Bangalore,23,"[0.24, 0.22, 0.05, 0.07, 0.05, 0.21, 0.16]","[0.27, 0.31, 0.42]",medium,"[0.0, 0.4, 0.3, 0.24, 0.06]","[0.33, 0.21, 0.2, 0.12, 0.14]",884.575,6.225,40
100669,Delhi,31,"[0.17, 0.12, 0.09, 0.07, 0.16, 0.1, 0.29]","[0.28, 0.21, 0.51]",low,"[0.0, 0.36, 0.2, 0.32, 0.12]","[0.15, 0.36, 0.33, 0.14, 0.02]",996.2777777777778,6.638888888888889,36
100670,Delhi,39,"[0.37, 0.09, 0.22, 0.07, 0.06, 0.13, 0.06]","[0.14, 0.3, 0.56]",medium,"[0.0, 0.39, 0.06, 0.46, 0.09]","[0.16, 0.29, 0.13, 0.15, 0.27]",805.125,5.28125,32
100671,Delhi,18,"[0.17, 0.07, 0.23, 0.18, 0.05, 0.15, 0.15]","[1.0, 0.0, 0.0]",low,"[0.42, 0.08, 0.19, 0.21, 0.1]","[0.11, 0.12, 0.22, 0.12, 0.43]",586.1851851851852,5.592592592592593,27
100672,Bangalore,25,"[0.15, 0.2, 0.15, 0.12, 0.02, 0.07, 0.29]","[0.11, 0.76, 0.13]",low,"[0.27, 0.09, 0.21, 0.42, 0.01]","[0.24, 0.15, 0.26, 0.15, 0.2]",983.3478260869565,6.739130434782608,23
100673,Bangalore,21,"[0.1, 0.21, 0.11, 0.09, 0.02, 0.21, 0.26]","[0.38, 0.16, 0.46]",low,"[0.0, 0.2, 0.08, 0.48, 0.24]","[0.11, 0.14, 0.21, 0.06, 0.48]",686.6896551724138,5.793103448275862,29
100674,Mumbai,60,"[0.12, 0.14, 0.14, 0.21, 0.07, 0.18, 0.14]","[0.35, 0.48, 0.17]",medium,"[0.0, 0.54, 0.09, 0.31, 0.06]","[0.44, 0.1, 0.29, 0.0, 0.17]",394.0,2.85,40
100675,Chennai,23,"[0.01, 0.22, 0.22, 0.09, 0.17, 0.22, 0.07]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.38, 0.27, 0.24, 0.11]","[0.1, 0.25, 0.2, 0.22, 0.23]",673.2903225806451,5.290322580645161,31
100676,Mumbai,24,"[0.12, 0.13, 0.18, 0.3, 0.03, 0.18, 0.06]","[0.54, 0.36, 0.1]",low,"[0.0, 0.45, 0.16, 0.16, 0.23]","[0.41, 0.24, 0.05, 0.14, 0.16]",973.8095238095239,7.190476190476191,21
100677,Bangalore,41,"[0.27, 0.18, 0.2, 0.07, 0.05, 0.01, 0.22]","[0.37, 0.0, 0.63]",medium,"[0.0, 0.12, 0.23, 0.44, 0.21]","[0.42, 0.15, 0.03, 0.01, 0.39]",568.3055555555555,3.9444444444444446,36
100678,Bangalore,26,"[0.13, 0.23, 0.22, 0.11, 0.07, 0.19, 0.05]","[0.16, 0.61, 0.23]",low,"[0.0, 0.26, 0.12, 0.55, 0.07]","[0.15, 0.21, 0.15, 0.14, 0.35]",646.5384615384615,4.615384615384615,26
100679,Mumbai,54,"[0.08, 0.13, 0.12, 0.42, 0.07, 0.04, 0.14]","[0.12, 0.8, 0.08]",low,"[0.0, 0.09, 0.14, 0.71, 0.06]","[0.23, 0.24, 0.18, 0.11, 0.24]",792.5666666666667,5.1,30
100680,Delhi,41,"[0.66, 0.09, 0.02, 0.15, 0.02, 0.03, 0.03]","[0.13, 0.74, 0.13]",medium,"[0.49, 0.13, 0.06, 0.16, 0.16]","[0.15, 0.06, 0.27, 0.04, 0.48]",530.1590909090909,4.0,44
100681,Bangalore,35,"[0.13, 0.32, 0.12, 0.15, 0.02, 0.06, 0.2]","[0.51, 0.44, 0.05]",low,"[0.0, 0.33, 0.3, 0.25, 0.12]","[0.34, 0.11, 0.11, 0.25, 0.19]",397.8,3.2857142857142856,35
100682,Delhi,53,"[0.25, 0.01, 0.46, 0.03, 0.01, 0.13, 0.11]","[0.23, 0.61, 0.16]",medium,"[0.0, 0.3, 0.35, 0.26, 0.09]","[0.48, 0.12, 0.2, 0.08, 0.12]",802.609756097561,4.926829268292683,41
100683,Bangalore,39,"[0.23, 0.12, 0.15, 0.05, 0.1, 0.18, 0.17]","[0.52, 0.0, 0.48]",high,"[0.0, 0.64, 0.18, 0.13, 0.05]","[0.26, 0.15, 0.32, 0.09, 0.18]",503.7362637362637,3.758241758241758,91
100684,Bangalore,26,"[0.18, 0.24, 0.08, 0.09, 0.02, 0.04, 0.35]","[0.25, 0.43, 0.32]",medium,"[0.0, 0.31, 0.3, 0.1, 0.29]","[0.1, 0.24, 0.24, 0.06, 0.36]",654.4444444444445,4.666666666666667,36
100685,Mumbai,48,"[0.26, 0.31, 0.04, 0.23, 0.02, 0.04, 0.1]","[0.43, 0.56, 0.01]",low,"[0.0, 0.26, 0.19, 0.2, 0.35]","[0.55, 0.16, 0.16, 0.01, 0.12]",566.6551724137931,3.6551724137931036,29
100686,Chennai,52,"[0.09, 0.13, 0.24, 0.2, 0.1, 0.2, 0.04]","[0.43, 0.36, 0.21]",medium,"[0.0, 0.52, 0.09, 0.3, 0.09]","[0.4, 0.09, 0.31, 0.02, 0.18]",914.78,6.56,50
100687,Mumbai,44,"[0.3, 0.09, 0.14, 0.11, 0.05, 0.02, 0.29]","[0.6, 0.0, 0.4]",medium,"[0.34, 0.07, 0.25, 0.24, 0.1]","[0.16, 0.43, 0.06, 0.03, 0.32]",734.375,4.40625,32
100688,Chennai,26,"[0.12, 0.22, 0.15, 0.14, 0.04, 0.19, 0.14]","[0.46, 0.32, 0.22]",medium,"[0.0, 0.25, 0.16, 0.41, 0.18]","[0.41, 0.19, 0.02, 0.04, 0.34]",695.5434782608696,5.130434782608695,46
100689,Chennai,18,"[0.04, 0.52, 0.13, 0.05, 0.1, 0.0, 0.16]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.17, 0.09, 0.54, 0.2]","[0.27, 0.2, 0.04, 0.21, 0.28]",597.5483870967741,5.32258064516129,31
100690,Chennai,18,"[0.13, 0.16, 0.12, 0.02, 0.2, 0.01, 0.36]","[0.32, 0.5, 0.18]",medium,"[0.0, 0.26, 0.29, 0.11, 0.34]","[0.26, 0.18, 0.15, 0.25, 0.16]",591.1666666666666,5.023809523809524,42
100691,Chennai,18,"[0.06, 0.08, 0.03, 0.13, 0.24, 0.38, 0.08]","[0.46, 0.16, 0.38]",low,"[0.0, 0.22, 0.32, 0.35, 0.11]","[0.18, 0.25, 0.16, 0.16, 0.25]",640.6470588235294,4.705882352941177,34
100692,Mumbai,38,"[0.08, 0.21, 0.05, 0.32, 0.17, 0.06, 0.11]","[0.4, 0.44, 0.16]",medium,"[0.35, 0.23, 0.04, 0.34, 0.04]","[0.07, 0.25, 0.09, 0.3, 0.29]",764.8666666666667,6.311111111111111,45
